,userid,datetime,labels
4490,22,1970-01-04 18:00:00,0
4491,22,1970-01-04 19:00:00,1
4492,22,1970-01-04 20:00:00,2
4493,22,1970-01-04 21:00:00,8
4494,22,1970-01-04 22:00:00,6
4495,22,1970-01-04 23:00:00,4
4496,22,1970-01-05 00:00:00,8
4497,22,1970-01-05 01:00:00,9
4498,22,1970-01-05 02:00:00,3
4499,22,1970-01-05 03:00:00,8
4500,22,1970-01-05 04:00:00,7
4501,22,1970-01-05 05:00:00,4
4502,22,1970-01-05 06:00:00,8
4503,22,1970-01-05 07:00:00,8
4504,22,1970-01-05 08:00:00,7
4505,22,1970-01-05 09:00:00,6
4506,22,1970-01-05 10:00:00,3
4507,22,1970-01-05 11:00:00,7
4508,22,1970-01-05 12:00:00,1
4509,22,1970-01-05 13:00:00,0
4510,22,1970-01-05 14:00:00,6
4511,22,1970-01-05 15:00:00,2
4512,22,1970-01-05 16:00:00,4
4513,22,1970-01-05 17:00:00,6
4514,22,1970-01-05 18:00:00,4
4515,22,1970-01-05 19:00:00,5
4516,22,1970-01-05 20:00:00,6
4517,22,1970-01-05 21:00:00,2
4518,22,1970-01-05 22:00:00,3
4519,22,1970-01-05 23:00:00,3
4520,22,1970-01-06 00:00:00,8
4521,22,1970-01-06 01:00:00,1
4522,22,1970-01-06 02:00:00,6
4523,22,1970-01-06 03:00:00,3
4524,22,1970-01-06 04:00:00,6
4525,22,1970-01-06 05:00:00,9
4526,22,1970-01-06 06:00:00,6
4527,22,1970-01-06 07:00:00,0
4528,22,1970-01-06 08:00:00,6
4529,22,1970-01-06 09:00:00,2
4530,22,1970-01-06 10:00:00,0
4531,22,1970-01-06 11:00:00,9
4532,22,1970-01-06 12:00:00,2
4533,22,1970-01-06 13:00:00,3
4534,22,1970-01-06 14:00:00,4
4535,22,1970-01-06 15:00:00,5
4536,22,1970-01-06 16:00:00,1
4537,22,1970-01-06 17:00:00,9
4538,22,1970-01-06 18:00:00,9
4539,22,1970-01-06 19:00:00,0
4540,22,1970-01-06 20:00:00,2
4541,22,1970-01-06 21:00:00,0
4542,22,1970-01-06 22:00:00,6
4543,22,1970-01-06 23:00:00,5
4544,22,1970-01-07 00:00:00,8
4545,22,1970-01-07 01:00:00,7
4546,22,1970-01-07 02:00:00,6
4547,22,1970-01-07 03:00:00,6
4548,22,1970-01-07 04:00:00,8
4549,22,1970-01-07 05:00:00,9
4550,22,1970-01-07 06:00:00,0
4551,22,1970-01-07 07:00:00,1
4552,22,1970-01-07 08:00:00,0
4553,22,1970-01-07 09:00:00,1
4554,22,1970-01-07 10:00:00,7
4555,22,1970-01-07 11:00:00,4
4556,22,1970-01-07 12:00:00,8
4557,22,1970-01-07 13:00:00,7
4558,22,1970-01-07 14:00:00,7
4559,22,1970-01-07 15:00:00,7
4560,22,1970-01-07 16:00:00,8
4561,22,1970-01-07 17:00:00,8
4562,22,1970-01-07 18:00:00,4
4563,22,1970-01-07 19:00:00,0
4564,22,1970-01-07 20:00:00,4
4565,22,1970-01-07 21:00:00,9
4566,22,1970-01-07 22:00:00,8
4567,22,1970-01-07 23:00:00,7
4568,22,1970-01-08 00:00:00,8
4569,22,1970-01-08 01:00:00,9
4570,22,1970-01-08 02:00:00,6
4571,22,1970-01-08 03:00:00,0
4572,22,1970-01-08 04:00:00,6
4573,22,1970-01-08 05:00:00,1
4574,22,1970-01-08 06:00:00,3
4575,22,1970-01-08 07:00:00,5
4576,22,1970-01-08 08:00:00,3
4577,22,1970-01-08 09:00:00,2
4578,22,1970-01-08 10:00:00,3
4579,22,1970-01-08 11:00:00,6
4580,22,1970-01-08 12:00:00,9
4581,22,1970-01-08 13:00:00,0
4582,22,1970-01-08 14:00:00,8
4583,22,1970-01-08 15:00:00,3
4584,22,1970-01-08 16:00:00,9
4585,22,1970-01-08 17:00:00,5
4586,22,1970-01-08 18:00:00,9
4587,22,1970-01-08 19:00:00,7
4588,22,1970-01-08 20:00:00,8
4589,22,1970-01-08 21:00:00,9
4590,22,1970-01-08 22:00:00,6
4591,22,1970-01-08 23:00:00,2
4592,22,1970-01-09 00:00:00,7
4593,22,1970-01-09 01:00:00,4
4594,22,1970-01-09 02:00:00,8
4595,22,1970-01-09 03:00:00,5
4596,22,1970-01-09 04:00:00,6
4597,22,1970-01-09 05:00:00,9
4598,22,1970-01-09 06:00:00,6
4599,22,1970-01-09 07:00:00,3
4600,23,1970-01-01 00:00:00,4
4601,23,1970-01-01 01:00:00,1
4602,23,1970-01-01 02:00:00,0
4603,23,1970-01-01 03:00:00,3
4604,23,1970-01-01 04:00:00,2
4605,23,1970-01-01 05:00:00,5
4606,23,1970-01-01 06:00:00,6
4607,23,1970-01-01 07:00:00,4
4608,23,1970-01-01 08:00:00,8
4609,23,1970-01-01 09:00:00,9
4610,23,1970-01-01 10:00:00,1
4611,23,1970-01-01 11:00:00,0
4612,23,1970-01-01 12:00:00,5
4613,23,1970-01-01 13:00:00,8
4614,23,1970-01-01 14:00:00,4
4615,23,1970-01-01 15:00:00,6
4616,23,1970-01-01 16:00:00,6
4617,23,1970-01-01 17:00:00,7
4618,23,1970-01-01 18:00:00,9
4619,23,1970-01-01 19:00:00,9
4620,23,1970-01-01 20:00:00,0
4621,23,1970-01-01 21:00:00,7
4622,23,1970-01-01 22:00:00,9
4623,23,1970-01-01 23:00:00,3
4624,23,1970-01-02 00:00:00,3
4625,23,1970-01-02 01:00:00,5
4626,23,1970-01-02 02:00:00,3
4627,23,1970-01-02 03:00:00,0
4628,23,1970-01-02 04:00:00,7
4629,23,1970-01-02 05:00:00,4
4630,23,1970-01-02 06:00:00,3
4631,23,1970-01-02 07:00:00,9
4632,23,1970-01-02 08:00:00,2
4633,23,1970-01-02 09:00:00,2
4634,23,1970-01-02 10:00:00,7
4635,23,1970-01-02 11:00:00,8
4636,23,1970-01-02 12:00:00,6
4637,23,1970-01-02 13:00:00,5
4638,23,1970-01-02 14:00:00,0
4639,23,1970-01-02 15:00:00,9
4640,23,1970-01-02 16:00:00,0
4641,23,1970-01-02 17:00:00,6
4642,23,1970-01-02 18:00:00,8
4643,23,1970-01-02 19:00:00,9
4644,23,1970-01-02 20:00:00,0
4645,23,1970-01-02 21:00:00,5
4646,23,1970-01-02 22:00:00,2
4647,23,1970-01-02 23:00:00,8
4648,23,1970-01-03 00:00:00,8
4649,23,1970-01-03 01:00:00,1
4650,23,1970-01-03 02:00:00,0
4651,23,1970-01-03 03:00:00,8
4652,23,1970-01-03 04:00:00,2
4653,23,1970-01-03 05:00:00,1
4654,23,1970-01-03 06:00:00,5
4655,23,1970-01-03 07:00:00,6
4656,23,1970-01-03 08:00:00,3
4657,23,1970-01-03 09:00:00,9
4658,23,1970-01-03 10:00:00,0
4659,23,1970-01-03 11:00:00,7
4660,23,1970-01-03 12:00:00,6
4661,23,1970-01-03 13:00:00,8
4662,23,1970-01-03 14:00:00,2
4663,23,1970-01-03 15:00:00,6
4664,23,1970-01-03 16:00:00,5
4665,23,1970-01-03 17:00:00,5
4666,23,1970-01-03 18:00:00,1
4667,23,1970-01-03 19:00:00,2
4668,23,1970-01-03 20:00:00,8
4669,23,1970-01-03 21:00:00,9
4670,23,1970-01-03 22:00:00,1
4671,23,1970-01-03 23:00:00,1
4672,23,1970-01-04 00:00:00,2
4673,23,1970-01-04 01:00:00,2
4674,23,1970-01-04 02:00:00,4
4675,23,1970-01-04 03:00:00,3
4676,23,1970-01-04 04:00:00,0
4677,23,1970-01-04 05:00:00,3
4678,23,1970-01-04 06:00:00,0
4679,23,1970-01-04 07:00:00,9
4680,23,1970-01-04 08:00:00,2
4681,23,1970-01-04 09:00:00,1
4682,23,1970-01-04 10:00:00,2
4683,23,1970-01-04 11:00:00,3
4684,23,1970-01-04 12:00:00,6
4685,23,1970-01-04 13:00:00,0
4686,23,1970-01-04 14:00:00,1
4687,23,1970-01-04 15:00:00,7
4688,23,1970-01-04 16:00:00,8
4689,23,1970-01-04 17:00:00,3
4690,23,1970-01-04 18:00:00,4
4691,23,1970-01-04 19:00:00,2
4692,23,1970-01-04 20:00:00,2
4693,23,1970-01-04 21:00:00,0
4694,23,1970-01-04 22:00:00,0
4695,23,1970-01-04 23:00:00,5
4696,23,1970-01-05 00:00:00,7
4697,23,1970-01-05 01:00:00,7
4698,23,1970-01-05 02:00:00,8
4699,23,1970-01-05 03:00:00,6
4700,23,1970-01-05 04:00:00,4
4701,23,1970-01-05 05:00:00,1
4702,23,1970-01-05 06:00:00,9
4703,23,1970-01-05 07:00:00,9
4704,23,1970-01-05 08:00:00,4
4705,23,1970-01-05 09:00:00,1
4706,23,1970-01-05 10:00:00,3
4707,23,1970-01-05 11:00:00,2
4708,23,1970-01-05 12:00:00,3
4709,23,1970-01-05 13:00:00,9
4710,23,1970-01-05 14:00:00,1
4711,23,1970-01-05 15:00:00,5
4712,23,1970-01-05 16:00:00,6
4713,23,1970-01-05 17:00:00,3
4714,23,1970-01-05 18:00:00,4
4715,23,1970-01-05 19:00:00,1
4716,23,1970-01-05 20:00:00,6
4717,23,1970-01-05 21:00:00,7
4718,23,1970-01-05 22:00:00,8
4719,23,1970-01-05 23:00:00,8
4720,23,1970-01-06 00:00:00,6
4721,23,1970-01-06 01:00:00,9
4722,23,1970-01-06 02:00:00,9
4723,23,1970-01-06 03:00:00,1
4724,23,1970-01-06 04:00:00,6
4725,23,1970-01-06 05:00:00,1
4726,23,1970-01-06 06:00:00,6
4727,23,1970-01-06 07:00:00,3
4728,23,1970-01-06 08:00:00,3
4729,23,1970-01-06 09:00:00,3
4730,23,1970-01-06 10:00:00,0
4731,23,1970-01-06 11:00:00,3
4732,23,1970-01-06 12:00:00,8
4733,23,1970-01-06 13:00:00,4
4734,23,1970-01-06 14:00:00,4
4735,23,1970-01-06 15:00:00,2
4736,23,1970-01-06 16:00:00,6
4737,23,1970-01-06 17:00:00,7
4738,23,1970-01-06 18:00:00,8
4739,23,1970-01-06 19:00:00,3
4740,23,1970-01-06 20:00:00,4
4741,23,1970-01-06 21:00:00,0
4742,23,1970-01-06 22:00:00,7
4743,23,1970-01-06 23:00:00,1
4744,23,1970-01-07 00:00:00,0
4745,23,1970-01-07 01:00:00,5
4746,23,1970-01-07 02:00:00,2
4747,23,1970-01-07 03:00:00,0
4748,23,1970-01-07 04:00:00,6
4749,23,1970-01-07 05:00:00,9
4750,23,1970-01-07 06:00:00,9
4751,23,1970-01-07 07:00:00,0
4752,23,1970-01-07 08:00:00,1
4753,23,1970-01-07 09:00:00,0
4754,23,1970-01-07 10:00:00,4
4755,23,1970-01-07 11:00:00,5
4756,23,1970-01-07 12:00:00,3
4757,23,1970-01-07 13:00:00,3
4758,23,1970-01-07 14:00:00,8
4759,23,1970-01-07 15:00:00,9
4760,23,1970-01-07 16:00:00,0
4761,23,1970-01-07 17:00:00,1
4762,23,1970-01-07 18:00:00,2
4763,23,1970-01-07 19:00:00,1
4764,23,1970-01-07 20:00:00,5
4765,23,1970-01-07 21:00:00,2
4766,23,1970-01-07 22:00:00,6
4767,23,1970-01-07 23:00:00,4
4768,23,1970-01-08 00:00:00,3
4769,23,1970-01-08 01:00:00,4
4770,23,1970-01-08 02:00:00,2
4771,23,1970-01-08 03:00:00,6
4772,23,1970-01-08 04:00:00,2
4773,23,1970-01-08 05:00:00,9
4774,23,1970-01-08 06:00:00,8
4775,23,1970-01-08 07:00:00,5
4776,23,1970-01-08 08:00:00,1
4777,23,1970-01-08 09:00:00,3
4778,23,1970-01-08 10:00:00,8
4779,23,1970-01-08 11:00:00,7
4780,23,1970-01-08 12:00:00,0
4781,23,1970-01-08 13:00:00,3
4782,23,1970-01-08 14:00:00,8
4783,23,1970-01-08 15:00:00,3
4784,23,1970-01-08 16:00:00,4
4785,23,1970-01-08 17:00:00,5
4786,23,1970-01-08 18:00:00,6
4787,23,1970-01-08 19:00:00,7
4788,23,1970-01-08 20:00:00,1
4789,23,1970-01-08 21:00:00,6
4790,23,1970-01-08 22:00:00,0
4791,23,1970-01-08 23:00:00,1
4792,23,1970-01-09 00:00:00,0
4793,23,1970-01-09 01:00:00,8
4794,23,1970-01-09 02:00:00,8
4795,23,1970-01-09 03:00:00,3
4796,23,1970-01-09 04:00:00,6
4797,23,1970-01-09 05:00:00,7
4798,23,1970-01-09 06:00:00,6
4799,23,1970-01-09 07:00:00,9
4800,24,1970-01-01 00:00:00,0
4801,24,1970-01-01 01:00:00,1
4802,24,1970-01-01 02:00:00,2
4803,24,1970-01-01 03:00:00,6
4804,24,1970-01-01 04:00:00,6
4805,24,1970-01-01 05:00:00,8
4806,24,1970-01-01 06:00:00,6
4807,24,1970-01-01 07:00:00,2
4808,24,1970-01-01 08:00:00,5
4809,24,1970-01-01 09:00:00,1
4810,24,1970-01-01 10:00:00,0
4811,24,1970-01-01 11:00:00,1
4812,24,1970-01-01 12:00:00,8
4813,24,1970-01-01 13:00:00,0
4814,24,1970-01-01 14:00:00,6
4815,24,1970-01-01 15:00:00,5
4816,24,1970-01-01 16:00:00,6
4817,24,1970-01-01 17:00:00,2
4818,24,1970-01-01 18:00:00,3
4819,24,1970-01-01 19:00:00,9
4820,24,1970-01-01 20:00:00,4
4821,24,1970-01-01 21:00:00,0
4822,24,1970-01-01 22:00:00,8
4823,24,1970-01-01 23:00:00,9
4824,24,1970-01-02 00:00:00,5
4825,24,1970-01-02 01:00:00,5
4826,24,1970-01-02 02:00:00,6
4827,24,1970-01-02 03:00:00,7
4828,24,1970-01-02 04:00:00,8
4829,24,1970-01-02 05:00:00,9
4830,24,1970-01-02 06:00:00,3
4831,24,1970-01-02 07:00:00,4
4832,24,1970-01-02 08:00:00,0
4833,24,1970-01-02 09:00:00,1
4834,24,1970-01-02 10:00:00,6
4835,24,1970-01-02 11:00:00,2
4836,24,1970-01-02 12:00:00,4
4837,24,1970-01-02 13:00:00,7
4838,24,1970-01-02 14:00:00,2
4839,24,1970-01-02 15:00:00,6
4840,24,1970-01-02 16:00:00,5
4841,24,1970-01-02 17:00:00,1
4842,24,1970-01-02 18:00:00,4
4843,24,1970-01-02 19:00:00,1
4844,24,1970-01-02 20:00:00,9
4845,24,1970-01-02 21:00:00,3
4846,24,1970-01-02 22:00:00,0
4847,24,1970-01-02 23:00:00,9
4848,24,1970-01-03 00:00:00,8
4849,24,1970-01-03 01:00:00,1
4850,24,1970-01-03 02:00:00,4
4851,24,1970-01-03 03:00:00,1
4852,24,1970-01-03 04:00:00,5
4853,24,1970-01-03 05:00:00,1
4854,24,1970-01-03 06:00:00,4
4855,24,1970-01-03 07:00:00,5
4856,24,1970-01-03 08:00:00,6
4857,24,1970-01-03 09:00:00,7
4858,24,1970-01-03 10:00:00,5
4859,24,1970-01-03 11:00:00,0
4860,24,1970-01-03 12:00:00,5
4861,24,1970-01-03 13:00:00,6
4862,24,1970-01-03 14:00:00,3
4863,24,1970-01-03 15:00:00,3
4864,24,1970-01-03 16:00:00,6
4865,24,1970-01-03 17:00:00,7
4866,24,1970-01-03 18:00:00,6
4867,24,1970-01-03 19:00:00,4
4868,24,1970-01-03 20:00:00,3
4869,24,1970-01-03 21:00:00,9
4870,24,1970-01-03 22:00:00,0
4871,24,1970-01-03 23:00:00,2
4872,24,1970-01-04 00:00:00,0
4873,24,1970-01-04 01:00:00,5
4874,24,1970-01-04 02:00:00,7
4875,24,1970-01-04 03:00:00,5
4876,24,1970-01-04 04:00:00,3
4877,24,1970-01-04 05:00:00,1
4878,24,1970-01-04 06:00:00,3
4879,24,1970-01-04 07:00:00,6
4880,24,1970-01-04 08:00:00,0
4881,24,1970-01-04 09:00:00,1
4882,24,1970-01-04 10:00:00,2
4883,24,1970-01-04 11:00:00,2
4884,24,1970-01-04 12:00:00,7
4885,24,1970-01-04 13:00:00,6
4886,24,1970-01-04 14:00:00,1
4887,24,1970-01-04 15:00:00,9
4888,24,1970-01-04 16:00:00,8
4889,24,1970-01-04 17:00:00,5
4890,24,1970-01-04 18:00:00,6
4891,24,1970-01-04 19:00:00,5
4892,24,1970-01-04 20:00:00,1
4893,24,1970-01-04 21:00:00,1
4894,24,1970-01-04 22:00:00,6
4895,24,1970-01-04 23:00:00,0
4896,24,1970-01-05 00:00:00,6
4897,24,1970-01-05 01:00:00,7
4898,24,1970-01-05 02:00:00,8
4899,24,1970-01-05 03:00:00,8
4900,24,1970-01-05 04:00:00,3
4901,24,1970-01-05 05:00:00,1
4902,24,1970-01-05 06:00:00,2
4903,24,1970-01-05 07:00:00,9
4904,24,1970-01-05 08:00:00,4
4905,24,1970-01-05 09:00:00,5
4906,24,1970-01-05 10:00:00,2
4907,24,1970-01-05 11:00:00,7
4908,24,1970-01-05 12:00:00,8
4909,24,1970-01-05 13:00:00,9
4910,24,1970-01-05 14:00:00,2
4911,24,1970-01-05 15:00:00,2
4912,24,1970-01-05 16:00:00,0
4913,24,1970-01-05 17:00:00,8
4914,24,1970-01-05 18:00:00,4
4915,24,1970-01-05 19:00:00,5
4916,24,1970-01-05 20:00:00,6
4917,24,1970-01-05 21:00:00,7
4918,24,1970-01-05 22:00:00,8
4919,24,1970-01-05 23:00:00,9
4920,24,1970-01-06 00:00:00,1
4921,24,1970-01-06 01:00:00,7
4922,24,1970-01-06 02:00:00,0
4923,24,1970-01-06 03:00:00,7
4924,24,1970-01-06 04:00:00,8
4925,24,1970-01-06 05:00:00,9
4926,24,1970-01-06 06:00:00,4
4927,24,1970-01-06 07:00:00,0
4928,24,1970-01-06 08:00:00,8
4929,24,1970-01-06 09:00:00,9
4930,24,1970-01-06 10:00:00,1
4931,24,1970-01-06 11:00:00,2
4932,24,1970-01-06 12:00:00,2
4933,24,1970-01-06 13:00:00,3
4934,24,1970-01-06 14:00:00,1
4935,24,1970-01-06 15:00:00,7
4936,24,1970-01-06 16:00:00,6
4937,24,1970-01-06 17:00:00,0
4938,24,1970-01-06 18:00:00,9
4939,24,1970-01-06 19:00:00,9
4940,24,1970-01-06 20:00:00,7
4941,24,1970-01-06 21:00:00,1
4942,24,1970-01-06 22:00:00,1
4943,24,1970-01-06 23:00:00,3
4944,24,1970-01-07 00:00:00,4
4945,24,1970-01-07 01:00:00,3
4946,24,1970-01-07 02:00:00,0
4947,24,1970-01-07 03:00:00,7
4948,24,1970-01-07 04:00:00,8
4949,24,1970-01-07 05:00:00,2
4950,24,1970-01-07 06:00:00,8
4951,24,1970-01-07 07:00:00,4
4952,24,1970-01-07 08:00:00,1
4953,24,1970-01-07 09:00:00,0
4954,24,1970-01-07 10:00:00,0
4955,24,1970-01-07 11:00:00,2
4956,24,1970-01-07 12:00:00,9
4957,24,1970-01-07 13:00:00,7
4958,24,1970-01-07 14:00:00,6
4959,24,1970-01-07 15:00:00,9
4960,24,1970-01-07 16:00:00,8
4961,24,1970-01-07 17:00:00,0
4962,24,1970-01-07 18:00:00,2
4963,24,1970-01-07 19:00:00,2
4964,24,1970-01-07 20:00:00,4
4965,24,1970-01-07 21:00:00,5
4966,24,1970-01-07 22:00:00,4
4967,24,1970-01-07 23:00:00,5
4968,24,1970-01-08 00:00:00,8
4969,24,1970-01-08 01:00:00,6
4970,24,1970-01-08 02:00:00,3
4971,24,1970-01-08 03:00:00,1
4972,24,1970-01-08 04:00:00,4
4973,24,1970-01-08 05:00:00,6
4974,24,1970-01-08 06:00:00,3
4975,24,1970-01-08 07:00:00,1
4976,24,1970-01-08 08:00:00,2
4977,24,1970-01-08 09:00:00,1
4978,24,1970-01-08 10:00:00,9
4979,24,1970-01-08 11:00:00,6
4980,24,1970-01-08 12:00:00,0
4981,24,1970-01-08 13:00:00,1
4982,24,1970-01-08 14:00:00,2
4983,24,1970-01-08 15:00:00,4
4984,24,1970-01-08 16:00:00,4
4985,24,1970-01-08 17:00:00,6
4986,24,1970-01-08 18:00:00,8
4987,24,1970-01-08 19:00:00,7
4988,24,1970-01-08 20:00:00,8
4989,24,1970-01-08 21:00:00,8
4990,24,1970-01-08 22:00:00,4
4991,24,1970-01-08 23:00:00,1
4992,24,1970-01-09 00:00:00,2
4993,24,1970-01-09 01:00:00,3
4994,24,1970-01-09 02:00:00,9
4995,24,1970-01-09 03:00:00,5
4996,24,1970-01-09 04:00:00,0
4997,24,1970-01-09 05:00:00,8
4998,24,1970-01-09 06:00:00,6
4999,24,1970-01-09 07:00:00,9
5000,25,1970-01-01 00:00:00,7
5001,25,1970-01-01 01:00:00,1
5002,25,1970-01-01 02:00:00,2
5003,25,1970-01-01 03:00:00,4
5004,25,1970-01-01 04:00:00,4
5005,25,1970-01-01 05:00:00,1
5006,25,1970-01-01 06:00:00,0
5007,25,1970-01-01 07:00:00,7
5008,25,1970-01-01 08:00:00,6
5009,25,1970-01-01 09:00:00,0
5010,25,1970-01-01 10:00:00,0
5011,25,1970-01-01 11:00:00,9
5012,25,1970-01-01 12:00:00,0
5013,25,1970-01-01 13:00:00,3
5014,25,1970-01-01 14:00:00,4
5015,25,1970-01-01 15:00:00,5
5016,25,1970-01-01 16:00:00,2
5017,25,1970-01-01 17:00:00,8
5018,25,1970-01-01 18:00:00,5
5019,25,1970-01-01 19:00:00,0
5020,25,1970-01-01 20:00:00,0
5021,25,1970-01-01 21:00:00,4
5022,25,1970-01-01 22:00:00,5
5023,25,1970-01-01 23:00:00,9
5024,25,1970-01-02 00:00:00,3
5025,25,1970-01-02 01:00:00,7
5026,25,1970-01-02 02:00:00,6
5027,25,1970-01-02 03:00:00,6
5028,25,1970-01-02 04:00:00,8
5029,25,1970-01-02 05:00:00,9
5030,25,1970-01-02 06:00:00,1
5031,25,1970-01-02 07:00:00,1
5032,25,1970-01-02 08:00:00,9
5033,25,1970-01-02 09:00:00,4
5034,25,1970-01-02 10:00:00,9
5035,25,1970-01-02 11:00:00,4
5036,25,1970-01-02 12:00:00,1
5037,25,1970-01-02 13:00:00,7
5038,25,1970-01-02 14:00:00,2
5039,25,1970-01-02 15:00:00,7
5040,25,1970-01-02 16:00:00,0
5041,25,1970-01-02 17:00:00,2
5042,25,1970-01-02 18:00:00,8
5043,25,1970-01-02 19:00:00,3
5044,25,1970-01-02 20:00:00,4
5045,25,1970-01-02 21:00:00,0
5046,25,1970-01-02 22:00:00,4
5047,25,1970-01-02 23:00:00,3
5048,25,1970-01-03 00:00:00,6
5049,25,1970-01-03 01:00:00,1
5050,25,1970-01-03 02:00:00,9
5051,25,1970-01-03 03:00:00,1
5052,25,1970-01-03 04:00:00,0
5053,25,1970-01-03 05:00:00,8
5054,25,1970-01-03 06:00:00,9
5055,25,1970-01-03 07:00:00,5
5056,25,1970-01-03 08:00:00,6
5057,25,1970-01-03 09:00:00,1
5058,25,1970-01-03 10:00:00,8
5059,25,1970-01-03 11:00:00,3
5060,25,1970-01-03 12:00:00,2
5061,25,1970-01-03 13:00:00,0
5062,25,1970-01-03 14:00:00,7
5063,25,1970-01-03 15:00:00,3
5064,25,1970-01-03 16:00:00,9
5065,25,1970-01-03 17:00:00,0
5066,25,1970-01-03 18:00:00,7
5067,25,1970-01-03 19:00:00,7
5068,25,1970-01-03 20:00:00,7
5069,25,1970-01-03 21:00:00,2
5070,25,1970-01-03 22:00:00,0
5071,25,1970-01-03 23:00:00,4
5072,25,1970-01-04 00:00:00,2
5073,25,1970-01-04 01:00:00,3
5074,25,1970-01-04 02:00:00,6
5075,25,1970-01-04 03:00:00,1
5076,25,1970-01-04 04:00:00,4
5077,25,1970-01-04 05:00:00,2
5078,25,1970-01-04 06:00:00,7
5079,25,1970-01-04 07:00:00,7
5080,25,1970-01-04 08:00:00,0
5081,25,1970-01-04 09:00:00,1
5082,25,1970-01-04 10:00:00,5
5083,25,1970-01-04 11:00:00,3
5084,25,1970-01-04 12:00:00,2
5085,25,1970-01-04 13:00:00,5
5086,25,1970-01-04 14:00:00,0
5087,25,1970-01-04 15:00:00,5
5088,25,1970-01-04 16:00:00,8
5089,25,1970-01-04 17:00:00,9
5090,25,1970-01-04 18:00:00,6
5091,25,1970-01-04 19:00:00,1
5092,25,1970-01-04 20:00:00,2
5093,25,1970-01-04 21:00:00,2
5094,25,1970-01-04 22:00:00,4
5095,25,1970-01-04 23:00:00,5
5096,25,1970-01-05 00:00:00,7
5097,25,1970-01-05 01:00:00,2
5098,25,1970-01-05 02:00:00,5
5099,25,1970-01-05 03:00:00,9
5100,25,1970-01-05 04:00:00,2
5101,25,1970-01-05 05:00:00,1
5102,25,1970-01-05 06:00:00,6
5103,25,1970-01-05 07:00:00,4
5104,25,1970-01-05 08:00:00,4
5105,25,1970-01-05 09:00:00,7
5106,25,1970-01-05 10:00:00,7
5107,25,1970-01-05 11:00:00,8
5108,25,1970-01-05 12:00:00,7
5109,25,1970-01-05 13:00:00,6
5110,25,1970-01-05 14:00:00,2
5111,25,1970-01-05 15:00:00,9
5112,25,1970-01-05 16:00:00,3
5113,25,1970-01-05 17:00:00,3
5114,25,1970-01-05 18:00:00,0
5115,25,1970-01-05 19:00:00,0
5116,25,1970-01-05 20:00:00,3
5117,25,1970-01-05 21:00:00,4
5118,25,1970-01-05 22:00:00,1
5119,25,1970-01-05 23:00:00,0
5120,25,1970-01-06 00:00:00,5
5121,25,1970-01-06 01:00:00,5
5122,25,1970-01-06 02:00:00,6
5123,25,1970-01-06 03:00:00,8
5124,25,1970-01-06 04:00:00,0
5125,25,1970-01-06 05:00:00,8
5126,25,1970-01-06 06:00:00,2
5127,25,1970-01-06 07:00:00,7
5128,25,1970-01-06 08:00:00,3
5129,25,1970-01-06 09:00:00,1
5130,25,1970-01-06 10:00:00,9
5131,25,1970-01-06 11:00:00,1
5132,25,1970-01-06 12:00:00,2
5133,25,1970-01-06 13:00:00,3
5134,25,1970-01-06 14:00:00,9
5135,25,1970-01-06 15:00:00,4
5136,25,1970-01-06 16:00:00,6
5137,25,1970-01-06 17:00:00,4
5138,25,1970-01-06 18:00:00,8
5139,25,1970-01-06 19:00:00,5
5140,25,1970-01-06 20:00:00,0
5141,25,1970-01-06 21:00:00,3
5142,25,1970-01-06 22:00:00,2
5143,25,1970-01-06 23:00:00,7
5144,25,1970-01-07 00:00:00,4
5145,25,1970-01-07 01:00:00,6
5146,25,1970-01-07 02:00:00,6
5147,25,1970-01-07 03:00:00,9
5148,25,1970-01-07 04:00:00,1
5149,25,1970-01-07 05:00:00,9
5150,25,1970-01-07 06:00:00,6
5151,25,1970-01-07 07:00:00,4
5152,25,1970-01-07 08:00:00,6
5153,25,1970-01-07 09:00:00,3
5154,25,1970-01-07 10:00:00,8
5155,25,1970-01-07 11:00:00,5
5156,25,1970-01-07 12:00:00,1
5157,25,1970-01-07 13:00:00,1
5158,25,1970-01-07 14:00:00,6
5159,25,1970-01-07 15:00:00,4
5160,25,1970-01-07 16:00:00,2
5161,25,1970-01-07 17:00:00,1
5162,25,1970-01-07 18:00:00,6
5163,25,1970-01-07 19:00:00,3
5164,25,1970-01-07 20:00:00,3
5165,25,1970-01-07 21:00:00,5
5166,25,1970-01-07 22:00:00,9
5167,25,1970-01-07 23:00:00,5
5168,25,1970-01-08 00:00:00,7
5169,25,1970-01-08 01:00:00,8
5170,25,1970-01-08 02:00:00,7
5171,25,1970-01-08 03:00:00,1
5172,25,1970-01-08 04:00:00,2
5173,25,1970-01-08 05:00:00,0
5174,25,1970-01-08 06:00:00,4
5175,25,1970-01-08 07:00:00,5
5176,25,1970-01-08 08:00:00,5
5177,25,1970-01-08 09:00:00,7
5178,25,1970-01-08 10:00:00,5
5179,25,1970-01-08 11:00:00,7
5180,25,1970-01-08 12:00:00,3
5181,25,1970-01-08 13:00:00,7
5182,25,1970-01-08 14:00:00,7
5183,25,1970-01-08 15:00:00,4
5184,25,1970-01-08 16:00:00,4
5185,25,1970-01-08 17:00:00,5
5186,25,1970-01-08 18:00:00,9
5187,25,1970-01-08 19:00:00,4
5188,25,1970-01-08 20:00:00,6
